poi_id,input_checkins,output_interactions,output_views,output_transactions,output_reviews,input_unique_users,output_unique_users,interaction_diff,user_diff
POI-ID-45225e6a,2,2,2,0,0,2,2,0,0
POI-ID-693a7ecd,5,5,4,1,0,4,4,0,0
POI-ID-ec71c64e,1,1,1,0,0,1,1,0,0
POI-ID-76c4d5f3,1,1,1,0,0,1,1,0,0
POI-ID-5ce89362,1,1,1,0,0,1,1,0,0
POI-ID-e6bb0072,1,1,1,0,0,1,1,0,0
POI-ID-c9a2744e,1,1,1,0,0,1,1,0,0
POI-ID-4e3450c0,1,1,1,0,0,1,1,0,0
POI-ID-a8543ffb,1,1,1,0,0,1,1,0,0
POI-ID-f240b440,1,1,1,0,0,1,1,0,0
POI-ID-8869653b,1,1,1,0,0,1,1,0,0
POI-ID-6da6ae2f,1,1,1,0,0,1,1,0,0
POI-ID-a03398dd,1,1,1,0,0,1,1,0,0
POI-ID-14f0bfca,1,1,1,0,0,1,1,0,0
POI-ID-61a33885,1,1,1,0,0,1,1,0,0
POI-ID-f08ed805,1,1,0,1,0,1,1,0,0
POI-ID-bf264682,2,2,1,1,0,1,1,0,0
POI-ID-b2c388a8,3,3,2,1,0,2,2,0,0
POI-ID-97190f1d,1,1,1,0,0,1,1,0,0
POI-ID-41b49d29,1,1,1,0,0,1,1,0,0
POI-ID-6ccf6611,2,2,2,0,0,2,2,0,0
POI-ID-713ac2cc,3,3,3,0,0,3,3,0,0
POI-ID-b9102a18,2,2,2,0,0,2,2,0,0
POI-ID-650bce50,1,1,1,0,0,1,1,0,0
POI-ID-0354c2da,1,1,1,0,0,1,1,0,0
POI-ID-8fd9bdde,2,2,2,0,0,2,2,0,0
POI-ID-4355b8db,3,3,3,0,0,3,3,0,0
POI-ID-bd6f19d5,1,1,1,0,0,1,1,0,0
POI-ID-074ce52e,1,1,1,0,0,1,1,0,0
POI-ID-87331049,1,1,1,0,0,1,1,0,0
POI-ID-5588560c,1,1,1,0,0,1,1,0,0
POI-ID-9e9f0ac8,1,1,1,0,0,1,1,0,0
POI-ID-d060fcca,1,1,0,1,0,1,1,0,0
POI-ID-556062e6,1,1,1,0,0,1,1,0,0
POI-ID-2431eb74,1,1,1,0,0,1,1,0,0
POI-ID-534ecba2,2,2,1,1,0,1,1,0,0
POI-ID-167da212,1,1,1,0,0,1,1,0,0
POI-ID-4de65e29,1,1,1,0,0,1,1,0,0
POI-ID-2f60ecc7,1,1,1,0,0,1,1,0,0
POI-ID-41d588da,2,2,2,0,0,2,2,0,0
POI-ID-637b1ab5,1,1,1,0,0,1,1,0,0
POI-ID-a834eb4d,1,1,1,0,0,1,1,0,0
POI-ID-a0d0a921,3,3,2,1,0,2,2,0,0
POI-ID-86cd509e,1,1,1,0,0,1,1,0,0
POI-ID-4079dd2f,1,1,1,0,0,1,1,0,0
POI-ID-7efef004,1,1,1,0,0,1,1,0,0
POI-ID-36ecc9ea,1,1,1,0,0,1,1,0,0
POI-ID-acaf5675,1,1,1,0,0,1,1,0,0
POI-ID-4545deb5,2,2,2,0,0,2,2,0,0
POI-ID-a3de0718,1,1,1,0,0,1,1,0,0
POI-ID-abc9aa72,2,2,2,0,0,2,2,0,0
POI-ID-4c861ac8,2,2,2,0,0,2,2,0,0
POI-ID-bcdd9fd6,4,4,3,1,0,3,3,0,0
POI-ID-47bbb96c,3,3,2,1,0,2,2,0,0
POI-ID-29a71fef,2,2,2,0,0,2,2,0,0
POI-ID-6648c03c,11,11,6,3,2,2,2,0,0
POI-ID-00bf8fc3,1,1,1,0,0,1,1,0,0
POI-ID-35acbcc5,1,1,1,0,0,1,1,0,0
POI-ID-7aff800d,1,1,1,0,0,1,1,0,0
POI-ID-b44d0f04,1,1,1,0,0,1,1,0,0
POI-ID-b155ec70,2,2,2,0,0,2,2,0,0
POI-ID-b8ac4da3,3,3,3,0,0,3,3,0,0
POI-ID-a8cb6c7a,1,1,1,0,0,1,1,0,0
POI-ID-7fbca53c,1,1,1,0,0,1,1,0,0
POI-ID-e6c134cf,3,3,2,1,0,2,2,0,0
POI-ID-076234ed,1,1,1,0,0,1,1,0,0
POI-ID-9983b099,1,1,1,0,0,1,1,0,0
POI-ID-828296ce,1,1,1,0,0,1,1,0,0
POI-ID-b12c692c,2,2,2,0,0,2,2,0,0
POI-ID-7f0334dd,2,2,2,0,0,2,2,0,0
POI-ID-4ed666a6,3,3,3,0,0,3,3,0,0
POI-ID-c9e66cb0,1,1,1,0,0,1,1,0,0
POI-ID-4e3b7c8b,1,1,1,0,0,1,1,0,0
POI-ID-66403e8c,1,1,1,0,0,1,1,0,0
POI-ID-3ff460c6,2,2,2,0,0,2,2,0,0
POI-ID-3f049069,8,8,4,2,2,2,2,0,0
POI-ID-12f4b3c7,2,2,2,0,0,2,2,0,0
POI-ID-3b213cd9,1,1,1,0,0,1,1,0,0
POI-ID-abcf0f40,1,1,1,0,0,1,1,0,0
POI-ID-0fd473a2,2,2,2,0,0,2,2,0,0
POI-ID-d317d51e,2,2,1,1,0,1,1,0,0
POI-ID-93c9bac1,1,1,1,0,0,1,1,0,0
POI-ID-cccad360,1,1,1,0,0,1,1,0,0
POI-ID-4f4c98e0,1,1,1,0,0,1,1,0,0
POI-ID-9221fc7f,1,1,1,0,0,1,1,0,0
POI-ID-a03591d1,1,1,1,0,0,1,1,0,0
POI-ID-5bf2bf3c,1,1,1,0,0,1,1,0,0
POI-ID-70e35216,3,3,3,0,0,3,3,0,0
POI-ID-ade54543,1,1,1,0,0,1,1,0,0
POI-ID-7c9bf61d,1,1,1,0,0,1,1,0,0
POI-ID-e57fbb27,1,1,1,0,0,1,1,0,0
POI-ID-e93a3f55,1,1,1,0,0,1,1,0,0
POI-ID-de4869ba,1,1,1,0,0,1,1,0,0
POI-ID-dfa55242,1,1,1,0,0,1,1,0,0
POI-ID-6b336d3a,2,2,2,0,0,2,2,0,0
POI-ID-99a72f69,3,3,1,1,1,1,1,0,0
POI-ID-454a4b61,1,1,1,0,0,1,1,0,0
POI-ID-4994c600,1,1,1,0,0,1,1,0,0
POI-ID-4baf3ab5,2,2,2,0,0,2,2,0,0
POI-ID-88a5672a,1,1,1,0,0,1,1,0,0
POI-ID-9216b684,1,1,1,0,0,1,1,0,0
POI-ID-031a2ada,1,1,1,0,0,1,1,0,0
POI-ID-8f561cea,1,1,1,0,0,1,1,0,0
POI-ID-1defbeaa,1,1,1,0,0,1,1,0,0
POI-ID-b945c028,2,2,2,0,0,2,2,0,0
POI-ID-b760b3e9,1,1,1,0,0,1,1,0,0
POI-ID-9f3da202,1,1,1,0,0,1,1,0,0
POI-ID-6254eaee,1,1,1,0,0,1,1,0,0
POI-ID-678f5c05,1,1,1,0,0,1,1,0,0
POI-ID-92f2573f,1,1,1,0,0,1,1,0,0
POI-ID-fcc57bdf,1,1,1,0,0,1,1,0,0
POI-ID-78474413,1,1,1,0,0,1,1,0,0
POI-ID-7ee7585e,7,7,4,2,1,1,1,0,0
POI-ID-36f06252,1,1,1,0,0,1,1,0,0
POI-ID-f3952c4f,1,1,1,0,0,1,1,0,0
POI-ID-2c5f2614,1,1,1,0,0,1,1,0,0
POI-ID-6b1007a5,1,1,1,0,0,1,1,0,0
POI-ID-fa9f0d93,1,1,1,0,0,1,1,0,0
POI-ID-45142a52,2,2,2,0,0,2,2,0,0
POI-ID-5fe2ff42,4,4,2,1,1,1,1,0,0
POI-ID-7c19348d,1,1,1,0,0,1,1,0,0
POI-ID-ecf72373,3,3,2,1,0,2,2,0,0
POI-ID-00218a29,1,1,1,0,0,1,1,0,0
POI-ID-dbf3d9fc,3,3,1,1,1,1,1,0,0
POI-ID-c9479357,1,1,1,0,0,1,1,0,0
POI-ID-7ade53cd,2,2,2,0,0,2,2,0,0
POI-ID-20b04d02,1,1,1,0,0,1,1,0,0
POI-ID-f820fc93,1,1,1,0,0,1,1,0,0
POI-ID-c9a6393d,1,1,1,0,0,1,1,0,0
POI-ID-8df0e5c6,1,1,1,0,0,1,1,0,0
POI-ID-7ee196ee,2,2,1,1,0,1,1,0,0
POI-ID-3d534b31,1,1,1,0,0,1,1,0,0
POI-ID-5b0bd072,1,1,1,0,0,1,1,0,0
POI-ID-7a6bce1a,1,1,1,0,0,1,1,0,0
POI-ID-04b28b44,1,1,1,0,0,1,1,0,0
POI-ID-7103aceb,1,1,1,0,0,1,1,0,0
POI-ID-4ba9c410,1,1,1,0,0,1,1,0,0
POI-ID-41b94b37,2,2,1,1,0,1,1,0,0
POI-ID-88e836c4,2,2,2,0,0,2,2,0,0
POI-ID-0dae44f0,1,1,1,0,0,1,1,0,0
POI-ID-fa16019d,1,1,1,0,0,1,1,0,0
POI-ID-89df4517,3,3,3,0,0,3,3,0,0
POI-ID-e3fccd17,1,1,1,0,0,1,1,0,0
POI-ID-97ff2f23,1,1,1,0,0,1,1,0,0
POI-ID-2b6f3749,4,4,3,1,0,3,3,0,0
POI-ID-dfae7740,3,3,2,1,0,2,2,0,0
POI-ID-e4915382,1,1,1,0,0,1,1,0,0
POI-ID-33f20feb,4,4,2,1,1,1,1,0,0
POI-ID-f695464d,1,1,1,0,0,1,1,0,0
POI-ID-9370adee,1,1,1,0,0,1,1,0,0
POI-ID-e19bdb74,2,2,1,1,0,1,1,0,0
POI-ID-8f9f1c1b,3,3,1,1,1,1,1,0,0
POI-ID-04747340,2,2,1,1,0,1,1,0,0
POI-ID-2d916561,1,1,1,0,0,1,1,0,0
POI-ID-12f934d4,1,1,1,0,0,1,1,0,0
POI-ID-4cf6e05b,2,2,2,0,0,2,2,0,0
POI-ID-ac0f4f2c,2,2,2,0,0,2,2,0,0
POI-ID-2da12dc3,1,1,1,0,0,1,1,0,0
POI-ID-147f9b45,1,1,1,0,0,1,1,0,0
POI-ID-a0ef328d,5,5,3,1,1,2,2,0,0
POI-ID-2a4066f7,1,1,1,0,0,1,1,0,0
POI-ID-90230d62,3,3,3,0,0,3,3,0,0
POI-ID-889be6e5,1,1,1,0,0,1,1,0,0
POI-ID-72f976b6,1,1,1,0,0,1,1,0,0
POI-ID-2027aff4,1,1,0,1,0,1,1,0,0
POI-ID-30c5b6b0,1,1,1,0,0,1,1,0,0
POI-ID-40d67ae8,1,1,1,0,0,1,1,0,0
POI-ID-e0561a96,1,1,1,0,0,1,1,0,0
POI-ID-1c1b8d54,1,1,1,0,0,1,1,0,0
POI-ID-b12c8587,1,1,1,0,0,1,1,0,0
POI-ID-620c86ef,1,1,1,0,0,1,1,0,0
POI-ID-b7604e1e,3,3,1,1,1,1,1,0,0
POI-ID-8e4562a0,7,7,5,1,1,3,3,0,0
POI-ID-cb34c132,2,2,2,0,0,2,2,0,0
POI-ID-f5c5f8bf,1,1,1,0,0,1,1,0,0
POI-ID-20361200,1,1,1,0,0,1,1,0,0
POI-ID-e92fa732,1,1,1,0,0,1,1,0,0
POI-ID-439f7a05,1,1,1,0,0,1,1,0,0
POI-ID-6c2b3c1e,3,3,2,1,0,2,2,0,0
POI-ID-39e886ea,2,2,2,0,0,2,2,0,0
POI-ID-7c2c7992,1,1,1,0,0,1,1,0,0
POI-ID-2cc0d2a9,1,1,1,0,0,1,1,0,0
POI-ID-4a76ce8d,9,9,5,2,2,4,4,0,0
POI-ID-661dc5cf,1,1,1,0,0,1,1,0,0
POI-ID-08e5667d,1,1,1,0,0,1,1,0,0
POI-ID-9aea29c8,1,1,1,0,0,1,1,0,0
POI-ID-62000b37,1,1,1,0,0,1,1,0,0
POI-ID-171caf24,1,1,1,0,0,1,1,0,0
POI-ID-2a664b09,2,2,2,0,0,2,2,0,0
POI-ID-43bcb57b,1,1,1,0,0,1,1,0,0
POI-ID-c11bb1eb,2,2,2,0,0,2,2,0,0
POI-ID-8d3392a0,1,1,1,0,0,1,1,0,0
POI-ID-49e07540,8,8,6,1,1,6,6,0,0
POI-ID-24d0a99e,5,5,3,1,1,2,2,0,0
POI-ID-c13e1bde,2,2,2,0,0,2,2,0,0
POI-ID-dc906d18,2,2,2,0,0,2,2,0,0
POI-ID-265064b8,1,1,1,0,0,1,1,0,0
POI-ID-26251f49,1,1,1,0,0,1,1,0,0
POI-ID-16887be0,1,1,1,0,0,1,1,0,0
POI-ID-527e1536,1,1,1,0,0,1,1,0,0
POI-ID-61903014,1,1,1,0,0,1,1,0,0
POI-ID-b3caf22a,1,1,1,0,0,1,1,0,0
POI-ID-6a59feb4,5,5,3,1,1,2,2,0,0
POI-ID-ba168653,2,2,1,1,0,1,1,0,0
POI-ID-518d1415,1,1,1,0,0,1,1,0,0
POI-ID-93be0310,1,1,1,0,0,1,1,0,0
POI-ID-aa7bcd3e,12,12,7,3,2,2,2,0,0
POI-ID-7ccf343b,32,32,18,8,6,3,3,0,0
POI-ID-918d50cc,3,3,2,1,0,2,2,0,0
POI-ID-9d1a9f2e,1,1,1,0,0,1,1,0,0
POI-ID-a4a98b1a,1,1,1,0,0,1,1,0,0
POI-ID-87941bc2,1,1,1,0,0,1,1,0,0
POI-ID-4987be35,1,1,1,0,0,1,1,0,0
POI-ID-f5925f12,1,1,1,0,0,1,1,0,0
POI-ID-0598c5d1,1,1,1,0,0,1,1,0,0
POI-ID-0e3e5ebf,6,6,4,1,1,4,4,0,0
POI-ID-3c257e3f,1,1,1,0,0,1,1,0,0
POI-ID-a749b02e,1,1,1,0,0,1,1,0,0
POI-ID-8b1c3753,1,1,1,0,0,1,1,0,0
POI-ID-0d61598d,1,1,1,0,0,1,1,0,0
POI-ID-18be810f,1,1,1,0,0,1,1,0,0
POI-ID-49b36900,1,1,1,0,0,1,1,0,0
POI-ID-50773499,3,3,3,0,0,3,3,0,0
POI-ID-8b83a775,1,1,1,0,0,1,1,0,0
POI-ID-2d269b9d,1,1,1,0,0,1,1,0,0
POI-ID-c38bef9b,2,2,2,0,0,2,2,0,0
POI-ID-89ecdc5d,1,1,1,0,0,1,1,0,0
POI-ID-c703208b,1,1,1,0,0,1,1,0,0
POI-ID-54e18115,1,1,1,0,0,1,1,0,0
POI-ID-bcdcdabc,1,1,1,0,0,1,1,0,0
POI-ID-b35b52f1,1,1,1,0,0,1,1,0,0
POI-ID-e6aca254,1,1,1,0,0,1,1,0,0
POI-ID-9618218a,1,1,1,0,0,1,1,0,0
POI-ID-2dcd430d,1,1,1,0,0,1,1,0,0
POI-ID-d6b7ce1b,1,1,1,0,0,1,1,0,0
POI-ID-6387f1c6,1,1,1,0,0,1,1,0,0
POI-ID-58bec7e4,1,1,1,0,0,1,1,0,0
POI-ID-e22a9772,1,1,1,0,0,1,1,0,0
POI-ID-7bde4b55,1,1,1,0,0,1,1,0,0
POI-ID-7318c49c,1,1,1,0,0,1,1,0,0
POI-ID-52a71624,1,1,1,0,0,1,1,0,0
POI-ID-769ccbc5,1,1,1,0,0,1,1,0,0
POI-ID-390c32da,1,1,1,0,0,1,1,0,0
POI-ID-d261c0ca,1,1,1,0,0,1,1,0,0
POI-ID-f41c3b03,1,1,1,0,0,1,1,0,0
POI-ID-b47fd4e0,2,2,2,0,0,2,2,0,0
POI-ID-a7a203a4,1,1,1,0,0,1,1,0,0
POI-ID-d6c52b76,1,1,1,0,0,1,1,0,0
POI-ID-5b41c08f,1,1,1,0,0,1,1,0,0
POI-ID-bc4cc351,1,1,1,0,0,1,1,0,0
POI-ID-99702130,2,2,2,0,0,2,2,0,0
POI-ID-a67a63cf,3,3,3,0,0,3,3,0,0
POI-ID-838a1301,2,2,1,1,0,1,1,0,0
POI-ID-e81d5fb6,1,1,1,0,0,1,1,0,0
POI-ID-9f6c001e,1,1,1,0,0,1,1,0,0
POI-ID-b977efd4,1,1,1,0,0,1,1,0,0
POI-ID-57f927b2,5,5,3,1,1,1,1,0,0
POI-ID-31ab2a90,1,1,1,0,0,1,1,0,0
POI-ID-750e21a6,1,1,1,0,0,1,1,0,0
POI-ID-5c390ca4,2,2,1,1,0,1,1,0,0
POI-ID-866892e9,1,1,1,0,0,1,1,0,0
POI-ID-72f3a2f1,1,1,1,0,0,1,1,0,0
POI-ID-3c64fff7,1,1,1,0,0,1,1,0,0
POI-ID-7086b187,1,1,1,0,0,1,1,0,0
POI-ID-e07c2806,2,2,2,0,0,2,2,0,0
POI-ID-f85fef98,1,1,1,0,0,1,1,0,0
POI-ID-35e06655,1,1,1,0,0,1,1,0,0
POI-ID-572ec52f,2,2,1,1,0,1,1,0,0
POI-ID-cd64fc80,1,1,1,0,0,1,1,0,0
POI-ID-47ce0d63,2,2,2,0,0,2,2,0,0
POI-ID-dbb3dec7,1,1,1,0,0,1,1,0,0
POI-ID-a2d04795,1,1,0,0,1,1,1,0,0
POI-ID-50409c60,2,2,2,0,0,2,2,0,0
POI-ID-7b390112,2,2,1,1,0,1,1,0,0
POI-ID-644de9c5,1,1,1,0,0,1,1,0,0
POI-ID-03ac3301,1,1,1,0,0,1,1,0,0
POI-ID-e4c793bc,1,1,1,0,0,1,1,0,0
POI-ID-136e4414,1,1,1,0,0,1,1,0,0
POI-ID-63ffd029,1,1,1,0,0,1,1,0,0
POI-ID-4612d85f,1,1,1,0,0,1,1,0,0
POI-ID-90036823,1,1,1,0,0,1,1,0,0
POI-ID-5253796b,5,5,3,1,1,2,2,0,0
POI-ID-5aca5759,1,1,1,0,0,1,1,0,0
POI-ID-3bc9f6a4,1,1,1,0,0,1,1,0,0
POI-ID-be64316a,1,1,1,0,0,1,1,0,0
POI-ID-b9a05d79,1,1,1,0,0,1,1,0,0
POI-ID-4d7a5008,2,2,2,0,0,2,2,0,0
POI-ID-333959c6,1,1,1,0,0,1,1,0,0
POI-ID-ca03a548,2,2,2,0,0,2,2,0,0
POI-ID-4ee0fc17,3,3,3,0,0,3,3,0,0
POI-ID-4a73b5ca,2,2,2,0,0,2,2,0,0
POI-ID-3a9eb4ca,1,1,1,0,0,1,1,0,0
POI-ID-39b7b34d,2,2,2,0,0,2,2,0,0
POI-ID-5e459b26,2,2,2,0,0,2,2,0,0
POI-ID-ae8121b0,4,4,2,1,1,1,1,0,0
POI-ID-fe19fb8f,1,1,1,0,0,1,1,0,0
POI-ID-ddb8e328,1,1,1,0,0,1,1,0,0
POI-ID-b34ffe2f,1,1,1,0,0,1,1,0,0
POI-ID-eafa9573,1,1,1,0,0,1,1,0,0
POI-ID-7d08f48c,1,1,1,0,0,1,1,0,0
POI-ID-d8c6dacd,1,1,1,0,0,1,1,0,0
POI-ID-a67cf076,1,1,1,0,0,1,1,0,0
POI-ID-bb0f4a0d,1,1,1,0,0,1,1,0,0
POI-ID-be82afc9,1,1,1,0,0,1,1,0,0
POI-ID-69f50791,13,13,7,3,3,1,1,0,0
POI-ID-1ec34aa8,1,1,1,0,0,1,1,0,0
POI-ID-b72e15dc,1,1,1,0,0,1,1,0,0
POI-ID-0b45ab2d,3,3,1,1,1,1,1,0,0
POI-ID-83cc5ac4,2,2,1,1,0,1,1,0,0
POI-ID-c6798683,1,1,1,0,0,1,1,0,0
POI-ID-1761f8ad,1,1,1,0,0,1,1,0,0
POI-ID-50bcbf46,1,1,1,0,0,1,1,0,0
POI-ID-31882e14,1,1,1,0,0,1,1,0,0
POI-ID-78c846df,1,1,1,0,0,1,1,0,0
POI-ID-9dfab907,1,1,1,0,0,1,1,0,0
POI-ID-458f7662,1,1,1,0,0,1,1,0,0
POI-ID-b7adfd4a,4,4,2,1,1,2,2,0,0
POI-ID-6d61884b,2,2,1,1,0,1,1,0,0
POI-ID-b84a5801,1,1,1,0,0,1,1,0,0
POI-ID-8cec17e0,1,1,1,0,0,1,1,0,0
POI-ID-1533cd14,19,19,11,5,3,1,1,0,0
POI-ID-3856e711,4,4,2,1,1,1,1,0,0
POI-ID-1f4b4b32,2,2,1,1,0,1,1,0,0
POI-ID-02fba11a,1,1,1,0,0,1,1,0,0
POI-ID-559d1e13,1,1,1,0,0,1,1,0,0
POI-ID-f4df828e,1,1,1,0,0,1,1,0,0
POI-ID-34b44ed7,4,4,4,0,0,4,4,0,0
POI-ID-8a56172b,3,3,3,0,0,3,3,0,0
POI-ID-79e8415b,5,5,3,1,1,3,3,0,0
POI-ID-386f86ce,2,2,2,0,0,2,2,0,0
POI-ID-ee282648,3,3,3,0,0,3,3,0,0
POI-ID-5c016053,1,1,1,0,0,1,1,0,0
POI-ID-783ad82f,3,3,2,1,0,2,2,0,0
POI-ID-6f8cec2c,1,1,1,0,0,1,1,0,0
POI-ID-ec94ac6e,1,1,1,0,0,1,1,0,0
POI-ID-e9298c8f,1,1,1,0,0,1,1,0,0
POI-ID-0cb7e963,2,2,1,0,1,1,1,0,0
POI-ID-e2450717,1,1,1,0,0,1,1,0,0
POI-ID-e0c63627,2,2,2,0,0,2,2,0,0
POI-ID-184367bc,5,5,3,1,1,1,1,0,0
POI-ID-254ddd9a,1,1,1,0,0,1,1,0,0
POI-ID-3f6c9034,1,1,1,0,0,1,1,0,0
POI-ID-bb11aa16,1,1,1,0,0,1,1,0,0
POI-ID-304e7e60,1,1,1,0,0,1,1,0,0
POI-ID-d6424f8d,5,5,3,1,1,2,2,0,0
POI-ID-2d04c1f3,3,3,2,1,0,2,2,0,0
POI-ID-0400c40d,1,1,1,0,0,1,1,0,0
POI-ID-1b2f94e3,1,1,1,0,0,1,1,0,0
POI-ID-a1269414,1,1,1,0,0,1,1,0,0
POI-ID-39f992dc,2,2,1,1,0,1,1,0,0
POI-ID-50e3257b,2,2,1,0,1,1,1,0,0
POI-ID-e445ce98,1,1,1,0,0,1,1,0,0
POI-ID-dddffac4,2,2,2,0,0,2,2,0,0
POI-ID-0fc8aa9e,4,4,2,1,1,2,2,0,0
POI-ID-bb735082,2,2,2,0,0,2,2,0,0
POI-ID-03efd51b,17,17,10,5,2,1,1,0,0
POI-ID-5dcd1d23,1,1,1,0,0,1,1,0,0
POI-ID-5bf491c8,1,1,1,0,0,1,1,0,0
POI-ID-4efcd27b,1,1,1,0,0,1,1,0,0
POI-ID-fe3d467a,2,2,2,0,0,2,2,0,0
POI-ID-47e09043,1,1,1,0,0,1,1,0,0
POI-ID-773a647c,1,1,1,0,0,1,1,0,0
POI-ID-60a564d8,1,1,1,0,0,1,1,0,0
POI-ID-29759a32,3,3,1,1,1,1,1,0,0
POI-ID-2e816abd,1,1,1,0,0,1,1,0,0
POI-ID-87ce2607,1,1,1,0,0,1,1,0,0
POI-ID-5b5a2295,1,1,1,0,0,1,1,0,0
POI-ID-d2a7dad2,2,2,1,1,0,1,1,0,0
POI-ID-e9e2195d,1,1,1,0,0,1,1,0,0
POI-ID-dadde15d,2,2,2,0,0,2,2,0,0
POI-ID-281810b4,2,2,2,0,0,2,2,0,0
POI-ID-9c103ec2,4,4,4,0,0,4,4,0,0
POI-ID-2e4374e6,1,1,1,0,0,1,1,0,0
POI-ID-0a648b22,1,1,1,0,0,1,1,0,0
POI-ID-e94f2b53,2,2,2,0,0,2,2,0,0
POI-ID-c4e10ab2,1,1,1,0,0,1,1,0,0
POI-ID-426ad77c,1,1,1,0,0,1,1,0,0
POI-ID-e843bea7,2,2,2,0,0,2,2,0,0
POI-ID-e8fb5122,1,1,1,0,0,1,1,0,0
POI-ID-619475a7,1,1,1,0,0,1,1,0,0
POI-ID-d17bd46e,1,1,1,0,0,1,1,0,0
POI-ID-a6a99af7,1,1,1,0,0,1,1,0,0
POI-ID-758a9fe6,1,1,1,0,0,1,1,0,0
POI-ID-d660f66b,1,1,1,0,0,1,1,0,0
POI-ID-119367d7,6,6,3,1,2,1,1,0,0
POI-ID-e0af1048,4,4,2,1,1,2,2,0,0
POI-ID-2ebd07f3,1,1,1,0,0,1,1,0,0
POI-ID-54c65752,1,1,1,0,0,1,1,0,0
POI-ID-509eca7e,1,1,1,0,0,1,1,0,0
POI-ID-a2dd483e,3,3,3,0,0,3,3,0,0
POI-ID-c2fec54b,3,3,1,1,1,1,1,0,0
POI-ID-2ad79e5b,1,1,1,0,0,1,1,0,0
POI-ID-7771cceb,1,1,1,0,0,1,1,0,0
POI-ID-6e6e347b,9,9,5,2,2,1,1,0,0
POI-ID-13dcfd75,1,1,1,0,0,1,1,0,0
POI-ID-9a85149b,8,8,4,2,2,1,1,0,0
POI-ID-51bc02ad,1,1,1,0,0,1,1,0,0
POI-ID-01c77d65,1,1,1,0,0,1,1,0,0
POI-ID-792eebf3,1,1,1,0,0,1,1,0,0
POI-ID-040ff047,1,1,1,0,0,1,1,0,0
POI-ID-e02000c1,2,2,2,0,0,2,2,0,0
POI-ID-7f34800d,1,1,1,0,0,1,1,0,0
POI-ID-f222e165,1,1,1,0,0,1,1,0,0
POI-ID-fe25f25d,3,3,1,1,1,1,1,0,0
POI-ID-2430f01d,1,1,1,0,0,1,1,0,0
POI-ID-4482d869,2,2,2,0,0,2,2,0,0
POI-ID-088ea244,1,1,1,0,0,1,1,0,0
POI-ID-8aebb16d,1,1,1,0,0,1,1,0,0
POI-ID-30e3326c,1,1,1,0,0,1,1,0,0
POI-ID-51221d21,2,2,1,1,0,1,1,0,0
POI-ID-37287b39,1,1,1,0,0,1,1,0,0
POI-ID-a678a4f6,1,1,1,0,0,1,1,0,0
POI-ID-6962a7cb,1,1,1,0,0,1,1,0,0
POI-ID-f4dee3ef,1,1,1,0,0,1,1,0,0
POI-ID-57c0a8df,1,1,1,0,0,1,1,0,0
POI-ID-3eea5c00,1,1,1,0,0,1,1,0,0
POI-ID-32b1f24c,3,3,2,1,0,2,2,0,0
POI-ID-0d7432cb,2,2,2,0,0,2,2,0,0
POI-ID-ebf6a472,5,5,3,1,1,1,1,0,0
POI-ID-97910a05,1,1,1,0,0,1,1,0,0
POI-ID-d020d61b,1,1,1,0,0,1,1,0,0
POI-ID-cfba41c9,3,3,2,1,0,2,2,0,0
POI-ID-0057b63a,23,23,16,4,3,10,10,0,0
POI-ID-1d320c83,1,1,1,0,0,1,1,0,0
POI-ID-ab5cc86d,2,2,2,0,0,2,2,0,0
POI-ID-53c8993f,1,1,1,0,0,1,1,0,0
POI-ID-37d694bb,1,1,1,0,0,1,1,0,0
POI-ID-1b739a0e,1,1,1,0,0,1,1,0,0
POI-ID-5c197e9a,5,5,3,1,1,2,2,0,0
POI-ID-6f8b495b,3,3,2,1,0,2,2,0,0
POI-ID-b7184268,2,2,2,0,0,2,2,0,0
POI-ID-20b71758,3,3,2,1,0,2,2,0,0
POI-ID-f1c6bf90,1,1,1,0,0,1,1,0,0
POI-ID-7fab3f7a,4,4,2,1,1,1,1,0,0
POI-ID-18d44870,1,1,1,0,0,1,1,0,0
POI-ID-f1bf7fe2,2,2,1,1,0,1,1,0,0
POI-ID-85f52f28,1,1,1,0,0,1,1,0,0
POI-ID-464822b1,1,1,1,0,0,1,1,0,0
POI-ID-3a0a2ba6,1,1,1,0,0,1,1,0,0
POI-ID-03b4363c,1,1,1,0,0,1,1,0,0
POI-ID-9bec4dde,1,1,1,0,0,1,1,0,0
POI-ID-1036dbc5,7,7,4,2,1,1,1,0,0
POI-ID-c089b372,6,6,3,1,2,1,1,0,0
POI-ID-6d0ce5e3,1,1,1,0,0,1,1,0,0
POI-ID-dd3bcf62,1,1,1,0,0,1,1,0,0
POI-ID-ec629679,1,1,1,0,0,1,1,0,0
POI-ID-5049ef79,1,1,1,0,0,1,1,0,0
POI-ID-e93014dc,1,1,1,0,0,1,1,0,0
POI-ID-4c6a549b,1,1,1,0,0,1,1,0,0
POI-ID-c7e191c5,4,4,4,0,0,4,4,0,0
POI-ID-709eccaf,1,1,1,0,0,1,1,0,0
POI-ID-b112f062,2,2,2,0,0,2,2,0,0
POI-ID-3333304e,1,1,0,0,1,1,1,0,0
POI-ID-29dcaa14,1,1,1,0,0,1,1,0,0
POI-ID-31531a37,1,1,1,0,0,1,1,0,0
POI-ID-3a7cd0bf,1,1,1,0,0,1,1,0,0
POI-ID-6ddd4553,1,1,1,0,0,1,1,0,0
