user_id,cluster,dominant_poi_type,aux_poi_types
76165,0,Coffee Shop,Mall;Train Station;Subway;Bus Station;Gym
65124,0,Mall,Food Court;Flea Market;Subway;Japanese Restaurant;Airport Terminal
208656,0,Train Station,Event Space;Mall;Trade School;Bus Station;Department Store
110636,0,Mall,Department Store;Chinese Restaurant;Event Space;Hotel;Airport
105946,0,Subway,Mall;Bus Station;Ramen /  Noodle House;Dessert Shop;Government Building
107135,0,Mall,Nightclub;Burger Joint;Japanese Restaurant;Restaurant;School
200522,0,Asian Restaurant,Food Court;Mall;Chinese Restaurant;Coffee Shop;Fried Chicken Joint
126196,0,Bar,Caf;Food Court;Burger Joint;Chinese Restaurant;Coffee Shop
57732,0,Mall,Subway;Bus Station;Chinese Restaurant;Flea Market;Multiplex
195236,0,Mall,Hospital;Nightclub;Bus Line;Bus Station;Coffee Shop
120671,0,Mall,Hospital;Coffee Shop;Food Court;Multiplex;American Restaurant
250710,0,Caf,General Entertainment;Hotel;Mall;Boutique;Burger Joint
6342,2,Mall,Subway;Bus Station;Food Court;Asian Restaurant;Chinese Restaurant
171577,0,Mall,Food Court;Dessert Shop;Grocery Store;Asian Restaurant;Caf
236509,0,Mall,University;Train Station;Coffee Shop;Flea Market;Subway
175962,0,Mall,Chinese Restaurant;Coffee Shop;Dessert Shop;Furniture / Home Store;General Entertainment
163215,2,Mall,Fast Food Restaurant;Caf;Chinese Restaurant;Event Space;Food Court
4119,4,Mall,Bus Station;Food Court;Grocery Store;General College & University;Bus Line
48263,2,Mall,University;Coffee Shop;Asian Restaurant;Clothing Store;Food Court
89905,0,Mall,Bus Station;Park;Asian Restaurant;Hotel;School
9165,0,High School,Mall;College Cafeteria;Fast Food Restaurant;Multiplex;Bus Station
192640,0,Hotel,Caf;Coffee Shop;Chinese Restaurant;Event Space;High School
3209,0,Mall,Coffee Shop;Multiplex;Chinese Restaurant;Hotel;Bus Station
79065,0,Mall,School;Subway;Government Building;High School;Bus Station
51533,0,Mall,Grocery Store;Ice Cream Shop;Department Store;Caf;Food Court
148118,0,Mall,Train Station;Subway;Bus Station;Resort;Asian Restaurant
19222,4,Bus Line,Bus Station;Mall;School
103700,0,General Entertainment,Hotel;Mall;Government Building;Subway;Caf
220441,0,Mall,High School;Asian Restaurant;Bus Station;Fast Food Restaurant;Coffee Shop
211548,0,Nightclub,Mall;Chinese Restaurant;Hotel;Bar;Flea Market
8490,0,Mall,Bus Station;Coffee Shop;Fast Food Restaurant;Fried Chicken Joint;Bus Line
197893,0,Train Station,Mall;Subway;Airport Terminal;Multiplex;Park
75507,0,Mall,Food Court;Train Station;Asian Restaurant;Fried Chicken Joint;General Entertainment
54295,0,Coffee Shop,Mall
239984,0,Mall,University;Church;Coffee Shop;Food Court;Airport
125956,0,Subway,Department Store;Mall;Airport;Coffee Shop;Government Building
134992,0,Food Court,Mall;Asian Restaurant;Train Station;Caf;Department Store
33013,0,Mall,Subway;Food Court;Train Station;Grocery Store;Bus Station
122029,0,Mall,Flea Market;American Restaurant;Caf;Clothing Store;Italian Restaurant
211560,0,Airport Terminal,Airport;Bus Station;Fast Food Restaurant;Coffee Shop;Food Court
143019,0,Mall,Clothing Store;Boutique;Caf;Coffee Shop;Ice Cream Shop
266091,0,Mall,Asian Restaurant;Hotel;Ramen /  Noodle House;Department Store;Dessert Shop
223574,2,Asian Restaurant,Chinese Restaurant;Japanese Restaurant;Mall;Furniture / Home Store;Coffee Shop
131923,0,University,Mall;Bar;Chinese Restaurant;Seafood Restaurant;American Restaurant
86347,0,College Cafeteria,High School;College Academic Building;Mall;Church;Grocery Store
27236,2,Coffee Shop,Fast Food Restaurant;Mall;Church;Food Court;Bus Station
157374,0,Subway,Food Court;Caf;Train Station;Mall;Bus Line
197814,0,Bus Station,Fast Food Restaurant;Bus Line;Coffee Shop;High School;Hospital
266112,0,Coffee Shop,Boutique;Caf;Nightclub;Chinese Restaurant;Food Court
236590,0,Airport,Bar;Mall;Food Court;Clothing Store;Coffee Shop
171635,0,Food Court,Park;Asian Restaurant;Mall;Resort;Coffee Shop
262147,0,Mall,Burger Joint;Caf;Flea Market
220461,0,Nightclub,Mall;Chinese Restaurant;Caf;Gym;Multiplex
4239,2,Mall,Food Court;Gym;Bus Station;Nightclub;Chinese Restaurant
39625,0,University,Subway;Mall;Coffee Shop;Food Court;Multiplex
848,2,Nightclub,Restaurant;Mall;Gym;Bus Station;Caf
60712,0,Mall,Trade School;School;Bus Station;College Cafeteria;Event Space
5307,0,Mall,Subway;Food Court;Coffee Shop;Dessert Shop;Fast Food Restaurant
203272,0,Mall,Japanese Restaurant;Bus Station;Train Station;Flea Market;American Restaurant
83819,0,Dessert Shop,Food Court;Mall;Ice Cream Shop;Nightclub;Chinese Restaurant
243596,0,Mall,Food Court;Fast Food Restaurant;Event Space;Fried Chicken Joint;Restaurant
205931,0,Subway,Mall;Nightclub;Food Court;Chinese Restaurant;Hotel
211555,0,Mall,Bus Station;Bus Line;Furniture / Home Store;Grocery Store;Department Store
220493,0,Mall,High School;Multiplex;Sushi Restaurant;Chinese Restaurant;Resort
197930,0,High School,College Cafeteria;Food Court;Mall;Bus Station;Coffee Shop
243608,0,Mall,Trade School;Resort;Coffee Shop;School;Boutique
254574,0,Mall,High School;Caf;Coffee Shop;Food Court;Ice Cream Shop
99511,0,Mall,Ramen /  Noodle House;Airport;Airport Terminal;Chinese Restaurant;Coffee Shop
143069,0,Food Court,Mall;Asian Restaurant;Coffee Shop;Event Space;Trade School
165359,0,Subway,Mall;Boutique;Department Store;Train Station;Food Court
240049,0,Mall,Multiplex;American Restaurant;Dessert Shop;Food Court;Ramen /  Noodle House
179527,0,Airport,Caf;Resort
236643,0,Nightclub,Asian Restaurant;Bar;Coffee Shop;Chinese Restaurant;Event Space
1014,0,Mall,Department Store;Boutique;Subway;Train Station;Clothing Store
138227,0,Mall,Flea Market;Coffee Shop;Chinese Restaurant;Japanese Restaurant;Ramen /  Noodle House
74792,2,Mall,Bus Station;Fried Chicken Joint;High School;Caf;Tea Room
43166,0,Mall,Bus Station;Flea Market;Multiplex;Chinese Restaurant;Boutique
44557,2,Mall,Nightclub;Chinese Restaurant;Flea Market;Japanese Restaurant;Subway
163304,0,Boutique,Coffee Shop;Food Court;Fried Chicken Joint;Asian Restaurant;Bus Station
10530,0,Church,Mall;Fast Food Restaurant;Airport;Multiplex;Burger Joint
195375,0,Hotel,Caf;Fried Chicken Joint;Nightclub;Asian Restaurant;Fast Food Restaurant
5845,0,Mall,Subway;Department Store;Food Court;Burger Joint;Clothing Store
151852,0,Mall,High School;Hotel;Fast Food Restaurant;Flea Market;Bus Station
108393,2,Mall,Sushi Restaurant;Church;Chinese Restaurant;Furniture / Home Store;Food Court
9860,0,Subway,High School;Mall;Fast Food Restaurant;Park;Bus Line
178368,0,Coffee Shop,Restaurant;Mall;Caf;American Restaurant;Gym
195402,2,Mall,Furniture / Home Store;Chinese Restaurant;Ramen /  Noodle House;Fast Food Restaurant;Food Court
2390,0,Gym,American Restaurant;Restaurant
3519,0,Subway,Mall;Grocery Store;Hotel;Train Station;Caf
118049,2,Mall,Chinese Restaurant;Hotel;American Restaurant;Burger Joint;Food Court
197870,0,Event Space,Mall;Caf;Nightclub;Asian Restaurant;Bar
61750,0,Food Court,Train Station;Bus Line;Mall;Dessert Shop;Fast Food Restaurant
63360,2,Mall,Clothing Store;Asian Restaurant;Food Court;Bar;Burger Joint
15757,2,Caf,Hotel;Mall;Subway;Bus Station;Airport Terminal
182965,0,Mall,Food Court;Chinese Restaurant;Caf;Coffee Shop;Ramen /  Noodle House
250880,0,Hospital,Mall;Bus Station;Train Station;Hotel;Coffee Shop
163330,0,Food Court,Chinese Restaurant;Coffee Shop;Government Building;Hotel;Mall
94569,0,Food Court,University;Bus Station;Coffee Shop;Train Station;Mall
103741,0,Bus Station,Mall;Chinese Restaurant;Coffee Shop;Flea Market;Resort
109573,0,Mall,Food Court;Train Station;Chinese Restaurant;Airport;General Entertainment
16746,0,Mall,Bus Line;Food Court;Fast Food Restaurant;Government Building;Bus Station
150050,0,Mall,Food Court;Subway;Flea Market;Fast Food Restaurant;Multiplex
8780,0,Mall,Department Store;Boutique;Chinese Restaurant;Clothing Store;Food Court
52438,2,Mall,Food Court;Bar;Asian Restaurant;Department Store;Caf
46324,0,Mall,Subway;Bus Line;Bus Station;Train Station;Food Court
16288,0,Mall,Subway;Department Store;Fast Food Restaurant;Boutique;Chinese Restaurant
39028,0,Subway,Bus Station;Train Station;Park;Grocery Store;College Academic Building
157394,0,Mall,Fast Food Restaurant;Flea Market;Airport;Airport Terminal;Caf
247278,0,College Academic Building,General College & University;Mall;Caf;Bus Station;Gym
14355,4,Subway,Bus Line;Bus Station;Coffee Shop;Restaurant;Mall
80605,0,Mall,Nightclub;School;Airport;Airport Terminal;Food Court
165425,0,Mall,Subway;Train Station;Hotel;Sushi Restaurant;Airport Terminal
208888,0,Mall,Japanese Restaurant;Asian Restaurant;Dessert Shop;Train Station;Coffee Shop
197980,0,Food Court,
25593,0,Mall,Coffee Shop;Furniture / Home Store;Department Store;Japanese Restaurant;Subway
123439,0,Mall,Coffee Shop;Multiplex;Chinese Restaurant;Food Court;Burger Joint
22608,4,Bus Line,Bus Station;Government Building;Mall;Subway;Food Court
262328,0,Mall,General Entertainment;Multiplex;Resort;Sushi Restaurant;Airport
2135,4,Subway,Mall;Food Court;Train Station;Flea Market;Chinese Restaurant
80609,0,Nightclub,Mall;Food Court;Fast Food Restaurant;Asian Restaurant;Coffee Shop
5358,0,Mall,Food Court;Subway;Hotel;Airport;Bus Station
39997,2,Church,Mall;Grocery Store;American Restaurant;Food Court;Department Store
114298,0,Bus Station,Hospital;Subway;Fast Food Restaurant;Grocery Store
183033,0,Mall,Bus Station;Fast Food Restaurant;Subway;Bus Line;Furniture / Home Store
203457,0,Mall,Flea Market;Food Court;Airport Terminal;Caf;Chinese Restaurant
79510,0,Mall,Flea Market;Coffee Shop;General College & University;General Entertainment;Restaurant
176132,0,Mall,Nightclub;Multiplex;American Restaurant;Flea Market;Government Building
5276,0,Government Building,Caf;Mall;Resort;Hotel;Chinese Restaurant
233489,0,Caf,Mall;Coffee Shop;Ramen /  Noodle House;Japanese Restaurant;Airport
151,0,Caf,Chinese Restaurant;Food Court;General Entertainment;Hospital;Fast Food Restaurant
55249,0,Mall,Subway;Flea Market;Boutique;Bus Station;Church
258489,0,Train Station,Airport;Seafood Restaurant;Bus Station;Food Court;Multiplex
266204,0,Mall,Food Court;Seafood Restaurant;Caf;Coffee Shop;Multiplex
206121,0,Mall,Fried Chicken Joint;Fast Food Restaurant;Bus Station;Chinese Restaurant;Grocery Store
109603,0,Food Court,Japanese Restaurant;Mall;Coffee Shop;Fast Food Restaurant;Government Building
178435,0,Mall,Chinese Restaurant;Hotel;Coffee Shop;Clothing Store;Food Court
233512,2,Mall,Japanese Restaurant;Asian Restaurant;Department Store;Hotel;Caf
12608,0,Mall,Bus Station;Hotel;Food Court;Train Station;Church
5511,4,Bus Line,Bus Station;Mall;Event Space;Train Station;Subway
180736,0,High School,Church;University;Train Station;Caf;Hospital
10337,0,Mall,Fast Food Restaurant;Food Court;High School;Grocery Store;School
123495,0,High School,Mall;Government Building;Burger Joint;Subway;Department Store
200811,0,Mall,Bus Station;Multiplex;Coffee Shop;Grocery Store;Clothing Store
214730,0,Mall,Train Station;Bus Station;Fast Food Restaurant;Bus Line;High School
109609,0,Subway,Mall;Bus Station;Food Court;Hospital;Chinese Restaurant
133548,0,Mall,Train Station;Chinese Restaurant;Coffee Shop;Fried Chicken Joint;School
153836,0,Bus Station,Mall;Food Court;Multiplex;Train Station;High School
127737,0,Food Court,Coffee Shop;Bus Station;Fast Food Restaurant;Mall;Park
39315,4,Bus Line,Bus Station;Mall;High School;Fast Food Restaurant;General Entertainment
141426,0,Mall,Train Station;School;Bus Station;Asian Restaurant;Park
93620,0,Mall,Hotel;Food Court;Multiplex;Government Building;Asian Restaurant
31728,0,Mall,Department Store;Fast Food Restaurant;Food Court;Coffee Shop;Fried Chicken Joint
105361,0,Mall,Bus Station;Food Court;Boutique;Train Station;Asian Restaurant
236869,0,College Academic Building,College Cafeteria;Train Station;Bus Line;Bus Station;Asian Restaurant
176201,0,Coffee Shop,Seafood Restaurant;Caf;Department Store;Mall;Ramen /  Noodle House
254874,0,Mall,Coffee Shop;Caf;Restaurant;Seafood Restaurant;Airport Terminal
72632,0,Mall,University;Food Court;Chinese Restaurant;Bus Station;Department Store
243925,0,Nightclub,Mall;Bar;Event Space;General Entertainment;Japanese Restaurant
211862,0,Mall,University;Caf;Coffee Shop;Department Store;Food Court
11160,2,Mall,Subway;Department Store;Food Court;Boutique;Caf
111894,0,Food Court,Grocery Store;Mall;Italian Restaurant;Restaurant;Caf
21051,0,Mall,Hotel;General Entertainment;Italian Restaurant;Resort;Restaurant
174017,2,Mall,Caf;Coffee Shop;Restaurant;Ramen /  Noodle House;Resort
144834,0,Train Station,Bus Station;Mall;Flea Market;Subway;Coffee Shop
187922,0,Mall,American Restaurant;Food Court;Flea Market;General Entertainment;High School
122134,0,Mall,Church;Japanese Restaurant;Restaurant;Bus Station;Chinese Restaurant
180802,0,Nightclub,Chinese Restaurant;Mall;Bar;Hotel;Seafood Restaurant
214796,0,Mall,Nightclub;Chinese Restaurant;American Restaurant;Asian Restaurant;Sushi Restaurant
96539,0,Bus Station,Trade School;Food Court;Mall;Airport Terminal;Coffee Shop
79128,0,High School,Mall;Bus Station;Subway;Asian Restaurant;General Entertainment
83083,0,Mall,Food Court;Bus Station;Gym;Fast Food Restaurant;Coffee Shop
206211,0,Mall,High School;Ice Cream Shop;Dessert Shop;Italian Restaurant;Japanese Restaurant
104983,0,Mall,Bus Station;Japanese Restaurant;Burger Joint;Coffee Shop;Gym
87305,2,Mall,Food Court;Department Store;Fast Food Restaurant;Boutique;Chinese Restaurant
153883,0,Hotel,Mall;Hospital;Fast Food Restaurant;Asian Restaurant;Coffee Shop
90005,0,Mall,Subway;Fast Food Restaurant;General Entertainment;Chinese Restaurant;General College & University
50740,2,Mall,Coffee Shop;Caf;Dessert Shop;Chinese Restaurant;Food Court
74111,0,Food Court,Asian Restaurant;Coffee Shop;Mall;Subway;Hotel
107292,0,Train Station,Bus Station;Bus Line;Mall;Nightclub;Sushi Restaurant
254976,0,University,Nightclub;Mall;Bar;Burger Joint;Caf
89122,0,Mall,Ramen /  Noodle House;Train Station;Asian Restaurant;Burger Joint;Food Court
12019,0,Department Store,
173022,0,Gym,Coffee Shop;Subway;Fast Food Restaurant;Food Court;Asian Restaurant
195623,0,Mall,Fast Food Restaurant;American Restaurant;Flea Market;Fried Chicken Joint;Multiplex
71992,0,High School,Fast Food Restaurant;Mall;Bus Station;Coffee Shop;Department Store
29568,0,Mall,Subway;College Academic Building;School;Bus Station;Fried Chicken Joint
86422,0,Mall,Boutique;Asian Restaurant;Bus Line;Food Court;Coffee Shop
266683,0,Mall,Nightclub;Food Court;Government Building;Coffee Shop;Department Store
126363,0,General College & University,Mall;Food Court;Caf;College Cafeteria;High School
200954,0,Bus Station,Bus Line;Hospital;Subway;Government Building;Mall
111935,0,Subway,Mall;Nightclub;Bus Station;Train Station;Food Court
206293,0,Mall,Nightclub;Flea Market;Asian Restaurant;Food Court;General Entertainment
123556,0,Mall,Government Building;Flea Market;Multiplex;Food Court;Chinese Restaurant
122186,0,Gym,Restaurant;Bar;Caf;Coffee Shop;Government Building
39037,4,Bus Station,Train Station;Mall;Subway;Caf;Coffee Shop
217837,0,Gym,Mall;Trade School;Food Court;American Restaurant;Fried Chicken Joint
130642,0,Mall,Chinese Restaurant;Food Court;Multiplex;Boutique;Coffee Shop
266723,0,Bus Line,Train Station;Bus Station;Mall;Coffee Shop;Furniture / Home Store
82282,0,Mall,School;Multiplex;Event Space;Food Court;Furniture / Home Store
40994,0,Mall,Coffee Shop;Caf;Food Court;Tea Room;Train Station
3985,0,Mall,Department Store;Chinese Restaurant;Hotel;Boutique;Italian Restaurant
907,2,Mall,Caf;Coffee Shop;Clothing Store;Train Station;Burger Joint
93647,0,Mall,Subway;Chinese Restaurant;Flea Market;Food Court;Multiplex
20331,0,Mall,College Academic Building;Bus Station;Food Court;Grocery Store;Coffee Shop
75575,0,Mall,Food Court;Caf;Nightclub;Asian Restaurant;Multiplex
163337,0,Subway,Train Station;Fast Food Restaurant;Mall;Italian Restaurant;Multiplex
107315,0,Mall,Subway;Train Station;Food Court;Japanese Restaurant;Caf
220915,0,Bus Station,Mall;Train Station;Gym;American Restaurant;Coffee Shop
155730,0,General College & University,College Academic Building;Mall;Train Station;Gym;Airport
57286,0,Mall,Food Court;Coffee Shop;Fast Food Restaurant;Train Station;Bus Station
80646,0,Food Court,High School;Mall;Flea Market;Fast Food Restaurant;Coffee Shop
122205,0,Mall,Food Court;Train Station;Hospital;Trade School;American Restaurant
155736,0,Train Station,Mall;Food Court;Gym;Boutique;Bus Station
160621,0,Bus Line,Bus Station;Mall;College Cafeteria;High School;Food Court
230506,0,Gym,Mall;Food Court;Nightclub;Caf;Department Store
198313,0,Mall,Food Court;Chinese Restaurant;Fast Food Restaurant;Park;Bus Station
45284,0,Mall,Subway;Train Station;Bus Station;Food Court;Hotel
64051,0,Bus Station,Mall;Fried Chicken Joint;Grocery Store;Hotel;Food Court
171923,0,Mall,High School;Bus Station;Chinese Restaurant;Food Court;Asian Restaurant
217913,0,Mall,Coffee Shop;Bar;Fast Food Restaurant;Food Court;Chinese Restaurant
49930,0,Mall,High School;Food Court;Government Building;Train Station;Church
230552,0,College Academic Building,Nightclub;Mall;Hotel;Coffee Shop;Food Court
34837,2,Mall,Clothing Store;Boutique;Food Court;Department Store;Fast Food Restaurant
176370,0,Subway,High School;Food Court;American Restaurant;Grocery Store;Bus Station
7751,4,Bus Line,Subway;Mall;Bus Station;Train Station;Church
240584,0,Food Court,Mall;Chinese Restaurant
183306,0,Subway,Mall;Bus Station;High School;Bus Line;Church
3364,0,Mall,Tea Room;Church;Subway;Airport;Bus Station
683,0,Subway,Mall;Resort;Coffee Shop;Hotel;Airport
92735,0,Mall,Coffee Shop;Nightclub;Park;High School;Bus Line
155770,0,Subway,Park;Mall;Fast Food Restaurant;General Entertainment;High School
221004,0,Train Station,Event Space;Mall;Subway
203757,0,Park,Fast Food Restaurant;Mall;School;Bus Station;Subway
233890,0,Subway,Mall;Church;Bus Line;Bus Station;Fast Food Restaurant
150228,0,Bus Station,Train Station;College Cafeteria;Mall;Subway;Trade School
108510,0,Resort,Mall;Bus Line;Coffee Shop;Caf;Chinese Restaurant
